Date,TLT_ret,GLD_ret,SPY_ret,VIX_change,VIX
2005-01-05,0.0053379290358295025,-0.0016392348746523818,-0.006924791659769154,0.1100006103515625,14.09000015258789
2005-01-06,0.0006800038480052681,-0.012261333638891793,0.005071191320905906,-0.5100002288818359,13.579999923706055
2005-01-07,0.002260285639109314,-0.007381897245418499,-0.0014341164298305473,-0.09000015258789062,13.489999771118164
2005-01-10,0.0015807717395636533,0.002625627696485633,0.004717412035292277,-0.26000022888183594,13.229999542236328
2005-01-11,0.005845883106502932,0.006178687004495116,-0.006914958994789493,-0.039999961853027344,13.1899995803833
2005-01-12,0.0013458674508522214,0.009197079351984367,0.003294748571737253,-0.6299991607666016,12.5600004196167
2005-01-13,0.009582070864799005,0.0,-0.008044495537124231,0.2799997329711914,12.84000015258789
2005-01-14,-0.00011163775660057313,-0.0065944371176744334,0.005257644864354989,-0.4099998474121094,12.430000305175781
2005-01-18,0.0033213862378401863,0.0,0.010348420263982304,0.039999961853027344,12.470000267028809
2005-01-19,0.0028699561081660338,-0.0014188078686102948,-0.0105176276661856,0.7100000381469727,13.180000305175781
2005-01-20,0.0019826465247455263,-0.00023661866710279286,-0.0061089912776753665,0.6499996185302734,13.829999923706055
2005-01-21,0.0010990367033136344,0.011530935359385552,-0.00614673260759929,0.5299997329711914,14.359999656677246
2005-01-24,0.004276093240601257,0.0007016437791639085,-0.001971412570247282,0.28999996185302734,14.649999618530273
2005-01-25,-0.009453237292730015,-0.012469253807297102,0.0028274920752270603,-0.5899991989135742,14.0600004196167
2005-01-26,0.0018754993706874585,0.010596989466519383,0.002989898275528691,-0.6200008392333984,13.4399995803833
2005-01-27,-0.0018754993706875047,-0.0016410669918453088,0.0017046719065670034,-0.19999980926513672,13.239999771118164
2005-01-28,0.010000123900555038,0.001641066991845344,0.0,0.0,13.239999771118164
2005-01-31,0.002838592554435582,-0.011070597267868664,0.006197754653765735,-0.4200000762939453,12.819999694824219
2005-02-01,-0.0015873843936416116,-0.0028463668889051274,0.006326701091913234,-0.7899999618530273,12.029999732971191
2005-02-02,0.00229876135823592,0.0014241961696689009,0.00302289433189031,-0.36999988555908203,11.65999984741211
2005-02-03,-0.0005468992215053296,-0.011450495846862259,-0.002602006166805312,0.13000011444091797,11.789999961853027
2005-02-04,0.013802708016036776,-0.005051101072885615,0.010618666669792266,-0.5799999237060547,11.210000038146973
2005-02-07,0.007418826575805358,-0.0048344488376878625,-0.0013314682676488796,0.5199995040893555,11.729999542236328
2005-02-08,0.005662295819260228,-0.00024238789355093634,0.0011652482585745691,-0.12999916076660156,11.600000381469727
2005-02-09,0.002659466836262457,0.001211167689359154,-0.007515032730628336,0.39999961853027344,12.0
2005-02-10,-0.013584155068953736,0.010594816644642752,0.003597890745359598,-0.48999977111816406,11.510000228881836
2005-02-11,-0.0006469304943445807,0.007873160646245932,0.0085647899696113,-0.07999992370605469,11.430000305175781
2005-02-14,0.003121138459322582,0.011107225145850637,-0.0007451396980050824,0.09000015258789062,11.520000457763672
2005-02-15,-0.005062680068719156,0.0007048653790649931,0.003721454610639846,-0.25,11.270000457763672
2005-02-16,-0.0037867652966765107,-0.0014101382284351636,0.0006602225950613482,-0.1700000762939453,11.100000381469727
2005-02-17,-0.006306662828963357,0.004926674703408775,-0.008117965482964524,0.6700000762939453,11.770000457763672
2005-02-18,-0.008984299635691912,0.000467956439769851,0.00133025668997515,-0.5900001525878906,11.180000305175781
2005-02-22,-0.004411235073317715,0.018999637742317513,-0.0149803673295468,1.9600000381469727,13.140000343322754
2005-02-23,0.0033104334123972763,-0.0034487108457084453,0.007141618302875394,-0.75,12.390000343322754
2005-02-24,-0.0022069679974935485,-0.0020748442692022466,0.0065917785048938814,-0.8200006484985352,11.569999694824219
2005-02-25,0.0048475611296430856,0.003915660084462377,0.009847908561732706,-0.07999992370605469,11.489999771118164
2005-02-28,-0.010827839887146735,0.0006893894267664206,-0.0066095158203296365,0.5900001525878906,12.079999923706055
2005-03-01,-0.00031116930494096585,-0.007146948198724407,0.00496159788653376,-0.039999961853027344,12.039999961853027
2005-03-02,-0.0013388018003045925,0.0006938540552079055,-0.00049509048625511,0.46000003814697266,12.5
2005-03-03,-0.000558453120907073,-0.006495007182720466,0.000412577007233723,0.43000030517578125,12.930000305175781
2005-03-04,0.010775067372269501,0.009496303825856959,0.012379681155702474,-0.9900007247924805,11.9399995803833
2005-03-07,0.003969209438616772,0.002072543061182761,0.0004888903601822073,0.32000064849853516,12.260000228881836
2005-03-08,-0.009509524819700441,0.012800118961104523,-0.003753456847762258,0.1399993896484375,12.399999618530273
2005-03-09,-0.016466381938491113,-0.00022710554600360026,-0.011179796710857585,0.3000001907348633,12.699999809265137
2005-03-10,0.006080987584368382,0.004080719847417438,0.0022295172079435394,-0.21000003814697266,12.489999771118164
2005-03-11,-0.007323425622403356,0.005190117471778481,-0.007035341792346294,0.3100004196166992,12.800000190734863
2005-03-14,0.005975314863183326,-0.009043731773192292,0.006210523850459637,-0.4099998474121094,12.390000343322754
2005-03-15,-0.006314879014837789,0.0006811804995411508,-0.0082895482926967,0.7599992752075195,13.149999618530273
2005-03-16,0.006089919946948087,0.005658043661345511,-0.008526015784753252,0.3400001525878906,13.489999771118164
2005-03-17,0.0032558018080549142,-0.011120089001181777,0.0020124444639050844,-0.19999980926513672,13.289999961853027
2005-03-18,-0.006296292936901857,0.001596162590733232,-0.002973401640956632,-0.14999961853027344,13.140000343322754
2005-03-21,-0.002824100809931846,-0.018395534624859662,-0.003718682427475071,0.4699993133544922,13.609999656677246
2005-03-22,-0.008517770264422034,-0.010263645454440903,-0.010212809983803417,0.6600008010864258,14.270000457763672
2005-03-23,0.004779814859074816,-0.005407403742805499,0.000854911396444939,-0.21000003814697266,14.0600004196167
2005-03-24,0.0020407997239502073,-0.0007074350055783737,0.0011961834049284245,-0.6400003433227539,13.420000076293945
2005-03-28,-0.006136624706767915,0.0035323603275894165,0.0014498732948082598,0.3299999237060547,13.75
2005-03-29,0.005910662163481947,0.00047004600690944275,-0.006671210197951232,0.7399997711181641,14.489999771118164
2005-03-30,0.004972612550390362,0.0011741045353950623,0.014060205548252248,-0.8499994277954102,13.640000343322754
2005-03-31,0.007191039157545858,0.004916294198632268,-0.0018630397676582839,0.38000011444091797,14.020000457763672
2005-04-01,0.0033650563217230787,-0.004681674425482663,-0.00450346644458488,0.06999969482421875,14.09000015258789
2005-04-04,-0.0002246793360612597,-0.005175203383487659,0.001701480511899329,0.01999950408935547,14.109999656677246
2005-04-05,-0.0025791201667670818,0.0011785325043955194,0.004749519516278507,-0.42999935150146484,13.680000305175781
2005-04-06,0.0034748100323264415,0.004231325102584404,0.0034627288294796993,-0.5300006866455078,13.149999618530273
2005-04-07,-0.00808907224645644,-0.0014084831613397084,0.0053823667016292915,-0.8199996948242188,12.329999923706055
2005-04-08,0.0034906868501483703,0.002814895929692614,-0.010453877295452644,0.28999996185302734,12.619999885559082
2005-04-11,0.00538189992185551,0.0021060065188699692,0.0007621033473986318,-0.6400003433227539,11.979999542236328
2005-04-12,0.009237712250504425,0.0014015740215325113,0.005153105080197794,-0.6799993515014648,11.300000190734863
2005-04-13,-0.0024406137905036793,0.0013996123608867256,-0.01186523395187105,2.010000228881836,13.3100004196167
2005-04-14,-0.0015555385563000477,-0.013848364312432566,-0.013129378696587854,1.2199993133544922,14.529999732971191
2005-04-15,0.013150038769127195,0.0021249010358104564,-0.014091852327496764,3.2100000381469727,17.739999771118164
2005-04-18,-0.000768987463775114,0.006816270375332937,0.003061920524326149,-1.1800003051757812,16.559999465942383
2005-04-19,0.009621886276388809,0.01372593773248563,0.007915998699477208,-1.5999994277954102,14.960000038146973
2005-04-20,-0.002505659742032358,0.0027688699314186373,-0.014048360522599236,1.9600000381469727,16.920000076293945
2005-04-21,-0.010527636911771474,-0.004850521088753664,0.019233388569012588,-2.510000228881836,14.40999984741211
2005-04-22,0.008343231355092275,0.004620030567512913,-0.0038000323552708215,0.9700002670288086,15.380000114440918
2005-04-25,0.002947781385034531,0.0011516582685481746,0.0065547726562850085,-0.7600002288818359,14.619999885559082
2005-04-26,-0.0015274153937992405,0.004593502966645929,-0.009761072876866008,0.28999996185302734,14.90999984741211
2005-04-27,0.0034880541347761976,-0.010133634068112189,0.0038988520698430384,-0.039999961853027344,14.869999885559082
2005-04-28,0.007369861765982846,-0.004640397217137494,-0.012617572936483138,1.9900007247924805,16.860000610351562
2005-04-29,-0.0017288622754724307,0.008106552333935738,0.01348123781175635,-1.5500001907348633,15.3100004196167
2005-05-02,-0.0002179247679643413,-0.010901126355548211,0.005599935225000662,-0.1900005340576172,15.119999885559082
2005-05-03,0.002710859081790858,-0.0028024947683054522,0.001716811207389259,-0.5900001525878906,14.529999732971191
2005-05-04,-0.008810587406849455,0.003268814598599033,0.0076890980680887405,-0.6799993515014648,13.850000381469727
2005-05-05,0.002292201256734114,0.00023303394519147896,-0.0003401935580107355,0.12999916076660156,13.979999542236328
2005-05-06,-0.007440485379576489,-0.009130331207844171,-0.0031551031536602185,0.07000064849853516,14.050000190734863
2005-05-09,0.0009885476958556556,0.0007052728493703425,0.006214772560641035,-0.3000001907348633,13.75
2005-05-10,0.007105419351347784,0.0021129284545669176,-0.010408573917058654,1.1599998474121094,14.90999984741211
2005-05-11,0.00304658222689026,0.0011719030574265017,0.005473767668216053,-0.46000003814697266,14.449999809265137
2005-05-12,0.0039015023398309293,-0.012492767987104848,-0.011063781208319532,1.6700010299682617,16.1200008392334
2005-05-13,0.0038865774284171086,-0.004993449513758401,-0.0019859663983657653,0.1999988555908203,16.31999969482422
2005-05-16,-0.0011859701165518647,-0.001670039593571195,0.009290326919847195,-0.6399993896484375,15.680000305175781
2005-05-17,0.0028009099520308143,-0.00047767990788377847,0.006655456193456145,-1.1100006103515625,14.569999694824219
2005-05-18,0.006648485984592788,0.004528636676695042,0.010237829900822205,-0.9399995803833008,13.630000114440918
2005-05-19,-0.0025676423298881166,-0.0016660647871720412,0.004200359776963485,-0.3100004196166992,13.319999694824219
2005-05-20,0.0011765824706935688,-0.007891898239560196,-0.0014253222377124584,-0.17999935150146484,13.140000343322754
2005-05-23,0.007781820837740229,-0.0007206099466198394,0.005525027307540796,-0.1900005340576172,12.949999809265137
2005-05-24,0.0027578875362844063,0.0026394883318275482,-0.0023407903775261867,-0.26000022888183594,12.6899995803833
2005-05-25,-0.007014324083214895,0.0033492708869692074,-0.0007535754160854492,-0.1099996566772461,12.579999923706055
2005-05-26,-0.0003192348928968357,-0.004308295568608848,0.005345581564829748,-0.3400001525878906,12.239999771118164
2005-05-27,0.0010664623330878269,0.004547152554352749,0.0016649354747702897,-0.09000015258789062,12.149999618530273
2005-05-31,0.012285690916953456,-0.005507006257920899,-0.006424177170310463,1.140000343322754,13.289999961853027
2005-06-01,0.012170146178245644,-0.0028853769992222954,0.008500969274571217,-0.9300003051757812,12.359999656677246
2005-06-02,0.002397670204112697,0.013631676194803669,0.002155461015735616,-0.5199995040893555,11.84000015258789
2005-06-03,-0.008259801698882253,0.0016613198934977114,-0.005064513805750513,0.3099994659423828,12.149999618530273
2005-06-06,0.005236015030957952,0.007324341820024229,-0.0009157663960720143,0.13000011444091797,12.279999732971191
2005-06-07,0.007905328292233449,-0.002356788114264282,0.0007493426859434474,0.1100006103515625,12.390000343322754
2005-06-08,-0.004777896223275055,-0.0009443087328481455,-0.0018329569015282912,0.3099994659423828,12.699999809265137
2005-06-09,-0.0008325934912233459,-0.001654643902374655,0.004742400451768496,-0.619999885559082,12.079999923706055
2005-06-10,-0.011317848388791447,0.008245976200893991,-0.0023268029150061344,-0.11999988555908203,11.960000038146973
2005-06-13,-0.0060252172457007,0.003747073510715156,0.003156506862661834,-0.3100004196166992,11.649999618530273
2005-06-14,-0.00659428038179086,-0.004216457663253803,0.002319478422816326,0.1400003433227539,11.789999961853027
2005-06-15,0.001812085464762134,0.0032810717059978092,0.0019008476713268591,-0.3299999237060547,11.460000038146973
2005-06-16,0.004993953399622831,0.01670566459973835,0.0025572565756726705,-0.3100004196166992,11.149999618530273
2005-06-17,-0.00010521358970168775,0.0039040578544222043,0.003698085500223188,0.3299999237060547,11.479999542236328
2005-06-20,-0.001697292329588739,0.0006873360101561252,0.00032986414140199165,-0.009999275207519531,11.470000267028809
2005-06-21,0.00729964982426063,0.0034297855454410334,0.0005763365503163196,-0.3900003433227539,11.079999923706055
2005-06-22,0.012050966259437945,-0.002056441943057124,0.0008228405912259951,-0.029999732971191406,11.050000190734863
2005-06-23,-0.0010426389394034565,0.006838395268039535,-0.014166136839199046,1.0799999237060547,12.130000114440918
2005-06-24,0.004992487143860121,-0.0027297316581218743,-0.007368793346272203,0.05000019073486328,12.180000305175781
2005-06-27,0.0026946475253787,0.00022772625942488032,0.0014279893619840369,0.3400001525878906,12.520000457763672
2005-06-28,-0.006853562307085192,-0.010531211828189758,0.008357613240422022,-0.9400005340576172,11.579999923706055
2005-06-29,-0.0015644261986361,0.0041341423463071925,-0.002667074468013769,0.1900005340576172,11.770000457763672
2005-06-30,0.008934732147369631,-0.004364367604562605,-0.005439125575457504,0.26999950408935547,12.039999961853027
2005-07-01,-0.01219538787955759,-0.017181705910153004,0.002932557248066209,-0.6400003433227539,11.399999618530273
2005-07-05,-0.009497530421616924,-0.00988480597185764,0.007999186840438285,0.2800006866455078,11.680000305175781
2005-07-06,0.005498185385715504,-0.0007097783269727351,-0.008417637338800615,0.5900001525878906,12.270000457763672
2005-07-07,0.0021076560848318727,0.002600181338699863,0.003925889590707161,0.2199993133544922,12.489999771118164
2005-07-08,-0.004112995541739428,-0.002363562671597049,0.011356700415024366,-1.0399999618530273,11.449999809265137
2005-07-11,0.0,0.0066038588233694575,0.0050972302857971285,-0.1700000762939453,11.279999732971191
2005-07-12,-0.0056166883037657555,0.0023479342498727383,0.002621258557149513,-0.3299999237060547,10.949999809265137
2005-07-13,-0.0014891527981965534,-0.006824380475663703,0.0013893421910636987,-0.1099996566772461,10.84000015258789
2005-07-14,-0.002556958049945576,-0.01068252172261526,0.0039130307471278445,-0.029999732971191406,10.8100004196167
2005-07-15,0.0026639323593940696,0.003573504930082332,-0.0005694013097060649,-0.48000049591064453,10.329999923706055
2005-07-18,-0.007476998561908924,-0.0009517230480238243,-0.003997095459695792,0.4400005340576172,10.770000457763672
2005-07-19,0.0035315853019647924,-0.0028605248387047126,0.00546100328644268,-0.32000064849853516,10.449999809265137
2005-07-20,0.00543401905021883,0.007373118732496952,0.0034085554111695448,-0.2200002670288086,10.229999542236328
2005-07-21,-0.013694446598209037,0.00614219559189617,-0.0058502282915039285,0.7400007247924805,10.970000267028809
2005-07-22,0.007726291237078577,-0.00023550398297923907,0.006659582101296745,-0.4499998092651367,10.520000457763672
2005-07-25,-0.0036409188997617334,0.001412372156634946,-0.002836511917768086,0.5799999237060547,11.100000381469727
2005-07-26,0.0016079381818155066,-0.006134949083469094,0.001216427130847381,-0.1100006103515625,10.989999771118164
2005-07-27,-0.001607938181815609,0.004486927584186658,0.0036416865237192397,-0.630000114440918,10.359999656677246
2005-07-28,0.008864854297797802,0.007277913995399496,0.006281468487464962,0.16000080108642578,10.520000457763672
2005-07-29,-0.009938826186268351,0.001636080651822505,-0.006685246241884571,1.0499992370605469,11.569999694824219
2005-08-01,-0.0037255946899199663,0.007213559390177959,-0.0007278768555549905,0.5100002288818359,12.079999923706055
2005-08-02,-0.0032511092758790105,0.00023179138808199025,0.00596708598296436,-0.3299999237060547,11.75
2005-08-03,0.004873219516097661,0.008999700708553276,0.002649264650918426,0.07999992370605469,11.829999923706055
2005-08-04,-0.0020551702115454615,0.003440010901869789,-0.008050318288187133,0.6900005340576172,12.520000457763672
2005-08-05,-0.00782454422611345,-0.0018332230655092423,-0.006812449312445331,-0.04000091552734375,12.479999542236328
2005-08-08,-0.0018560938555010286,-0.005750447330267251,-0.0018737582843180453,0.7300004959106445,13.210000038146973
2005-08-09,0.0037099369797690194,-0.00023066839856781824,0.006015590986474191,-0.8100004196166992,12.399999618530273
2005-08-10,-0.001089963101861686,0.007127317613814467,-0.0004862682525319146,-0.01999950408935547,12.380000114440918
2005-08-11,0.006953039149608639,0.01816166188116084,0.003964767424032781,0.039999961853027344,12.420000076293945
2005-08-12,0.010124842440204493,0.0008995034208769364,-0.006156628690017007,0.31999969482421875,12.739999771118164
2005-08-15,-0.0025759437061715746,-0.00812463505949221,0.006156628690017112,-0.4799995422363281,12.260000228881836
2005-08-16,0.006960138674500872,0.009472289306063036,-0.013087209294276885,1.260000228881836,13.520000457763672
2005-08-17,-0.006637226010428494,-0.01447005569274202,-8.238723434042815e-05,-0.2200002670288086,13.300000190734863
2005-08-18,0.007384088995793998,-0.0018235248916069417,-8.166564786410284e-05,0.11999988555908203,13.420000076293945
2005-08-19,-0.00010678243329777984,-0.005261440849239186,0.0022882995100717844,0.0,13.420000076293945
2005-08-22,-0.0010672097925537526,0.0022910042023477372,0.0,0.0,13.420000076293945
2005-08-23,0.004579536649185824,0.0013720001974238192,-0.0018794918895059106,-0.07999992370605469,13.34000015258789
2005-08-24,0.0009560298480812531,-0.003892350006710497,-0.008956931454318643,0.8299999237060547,14.170000076293945
2005-08-25,0.0031795141924909802,0.0032065852060479284,0.0036253263400321334,-0.4400005340576172,13.729999542236328
2005-08-26,-0.0003172043432559037,-0.0027478591065202046,-0.0068496559508379184,-0.009999275207519531,13.720000267028809
2005-08-29,0.0012697518527464333,-0.0009176627252673096,0.007672142163536865,-0.19999980926513672,13.520000457763672
2005-08-30,0.006322700762254389,-0.012936225354478486,-0.005273415266836644,0.12999916076660156,13.649999618530273
2005-08-31,0.008369164591010395,0.00902686849425043,0.012560380506351344,-1.0499992370605469,12.600000381469727
2005-09-01,-0.0060400722492757524,0.018717726769667944,-0.0007344948608242364,0.5499992370605469,13.149999618530273
2005-09-02,0.0008410160285703362,0.0006781684194120493,-0.0017979287306422644,0.4200000762939453,13.569999694824219
2005-09-06,-0.007066044257616936,0.0004518856303791501,0.011627548346811536,-0.6399993896484375,12.930000305175781
2005-09-07,-0.009463344009125801,0.0013544329777345609,0.0016967204590262511,-0.4099998474121094,12.520000457763672
2005-09-08,0.0010685065155038186,0.006072134751433877,-0.003314978146417216,0.4099998474121094,12.930000305175781
2005-09-09,0.003196681728306198,0.005366776793414331,0.008867335695815898,-0.9500007629394531,11.979999542236328
2005-09-12,-0.006939713352068154,0.001114437590335973,-0.0020082679076799366,-0.3299999237060547,11.649999618530273
2005-09-13,0.005235727773588009,-0.007378412759289671,-0.0055641802337785175,0.7400007247924805,12.390000343322754
2005-09-14,-0.0038445782334298136,0.008936558784336007,-0.0036457020377081034,0.5199995040893555,12.90999984741211
2005-09-15,-0.008270223247075234,0.010179311141287253,-0.00048715959738951034,-0.4200000762939453,12.489999771118164
2005-09-16,-0.006601912027411176,0.008768174001461274,0.007086169640881945,-1.2699995040893555,11.220000267028809
2005-09-19,0.0021696003995435517,0.009340793593402948,-0.0033255604717564845,0.9200000762939453,12.140000343322754
2005-09-20,0.0025961318389961176,-0.00043253586017500794,-0.00848508979289001,0.5,12.640000343322754
2005-09-21,0.009251351837459967,0.01779448438266131,-0.009384054715757243,1.1499996185302734,13.789999961853027
2005-09-22,-0.0009642053886369696,-0.014986380843891567,0.0035501296045994395,-0.46000003814697266,13.329999923706055
2005-09-23,-0.007529950526961953,-0.0017271556880254209,0.0008236067971018924,-0.36999988555908203,12.960000038146973
2005-09-26,-0.004545982188913467,0.006246674492227192,0.001152184459451883,0.07999992370605469,13.039999961853027
2005-09-27,0.001409112437088387,-0.006895086482796446,-0.00024677191838940306,-0.2799997329711914,12.760000228881836
2005-09-28,0.006692756319256384,0.011821722663041578,0.000986449360406748,-0.13000011444091797,12.630000114440918
2005-09-29,-0.004529104289692582,0.006389782004315867,0.008104248101290363,-0.3900003433227539,12.239999771118164
2005-09-30,-0.0034648327807797873,-0.008528787613907051,0.0030928745176345153,-0.31999969482421875,11.920000076293945
2005-10-03,-0.007848148830542414,-0.006013819610977734,-0.003582222403377134,0.5399999618530273,12.460000038146973
2005-10-04,0.0032875857809347387,0.0006461202839017118,-0.0113196846867621,0.7399997711181641,13.199999809265137
2005-10-05,0.004365129757419845,-0.001939450047779739,-0.013204018458073043,1.3500003814697266,14.550000190734863
2005-10-06,-0.0038186032088793355,0.018168683528509144,-0.0036006897404550413,0.4099998474121094,14.960000038146973
2005-10-07,0.00403691054803712,0.003172288297702827,0.0034337162066687336,-0.36999988555908203,14.59000015258789
2005-10-10,-0.0006541211772705403,0.00021109092407153046,-0.00848025414635442,0.9600000381469727,15.550000190734863
2005-10-11,-0.0020722011548903727,0.000422128712852118,-0.0014339569403323514,0.07999992370605469,15.630000114440918
2005-10-12,-0.009763962568965568,-0.011460246985187512,-0.007884273704519884,0.5899991989135742,16.219999313354492
2005-10-13,-0.003645983536168311,0.003622076732456221,-0.000595930629207318,0.25,16.469999313354492
2005-10-14,-0.0015496470867393363,-0.004689866225957319,0.010504401375855248,-1.5999994277954102,14.869999885559082
2005-10-17,-0.0002222030816475069,0.009781049621695053,0.0037008225354058077,-0.19999980926513672,14.670000076293945
2005-10-18,0.0011079640530480652,-0.005516634533112237,-0.010888974826417052,0.6599998474121094,15.329999923706055
2005-10-19,0.00044234674335928427,-0.01414207941303838,0.016498819367704205,-1.8299999237060547,13.5
2005-10-20,0.0026533261679172583,-0.007799012917697535,-0.01777327382567303,2.6100006103515625,16.110000610351562
2005-10-21,0.009228984116253823,0.011675828111288618,0.0039018720577148587,0.019998550415039062,16.1299991607666
2005-10-24,-0.007794898808423532,-0.0027984318839231513,0.015372415663700494,-1.3899993896484375,14.739999771118164
2005-10-25,-0.008635122710560836,0.014339506874232317,-0.0020023156116516167,-0.21000003814697266,14.529999732971191
2005-10-26,-0.007365493296351992,-0.0027662761718075758,-0.0029282738894409978,0.06000041961669922,14.59000015258789
2005-10-27,0.003578106949851868,0.005312944138745386,-0.010696087419903466,1.4300003051757812,16.020000457763672
2005-10-28,0.00011093763298267467,0.0008474770609084391,0.014292307066200624,-1.7700004577636719,14.25
2005-10-31,0.0018963616427944694,-0.017518065391236633,0.00275078898800906,1.0699996948242188,15.319999694824219
2005-11-01,-0.0011537107477398287,-0.014544964457705811,0.0029920636243712284,-0.4699993133544922,14.850000381469727
2005-11-02,-0.004715142936775863,0.008708993064364326,0.010403053122418423,-1.3700008392333984,13.479999542236328
2005-11-03,-0.006775162615838201,-0.0036920876637241665,0.004262088836207895,-0.4799995422363281,13.0
2005-11-04,-0.0015873676343607637,-0.009839387913189087,-0.0013094154248014323,0.1700000762939453,13.170000076293945
2005-11-07,0.0033988632893150214,0.00569681951966618,0.0009819277228255113,-0.06999969482421875,13.100000381469727
2005-11-08,0.009678809897659815,0.0030540902705580722,0.0,-0.020000457763671875,13.079999923706055
2005-11-09,-0.010358244639967684,0.014058877980764004,0.0013084026830006501,-0.2799997329711914,12.800000190734863
2005-11-10,0.012149143659167676,-0.001719730223224147,0.0077319516202849605,-0.9000005722045898,11.899999618530273
2005-11-11,0.0005587227590773087,0.0068610839264361964,0.0033994839460953132,-0.26999950408935547,11.630000114440918
2005-11-14,-0.007514806541427976,-0.003853575924959696,-0.0005656891682687977,0.5500001907348633,12.180000305175781
2005-11-15,0.0065083179563122,0.0008576526265601306,-0.0036443497369403654,0.049999237060546875,12.229999542236328
2005-11-16,0.010460265948838967,0.02371985302617489,0.0020262781853713527,0.030000686645507812,12.260000228881836
2005-11-17,0.002431847813113345,0.014544215969487923,0.009269247230725532,-1.010000228881836,11.25
2005-11-18,-0.0046481028620979055,-0.0004126358227933849,0.003923580120698638,-0.13000011444091797,11.119999885559082
2005-11-21,0.0029903521182450704,0.010877533415953692,0.005022112839087711,-0.3000001907348633,10.819999694824219
2005-11-22,0.0013261186952199125,0.006713442196576113,0.004284885052024648,-0.2199993133544922,10.600000381469727
2005-11-23,-0.003874213415484312,-0.003452794469951524,0.00576314115055777,0.3599996566772461,10.960000038146973
2005-11-25,0.0036538053945666263,0.005478285871055113,0.0007869042872077551,-0.07999992370605469,10.880000114440918
2005-11-28,0.004959162190310445,0.006454308610487604,-0.007104530348663494,0.9600000381469727,11.84000015258789
2005-11-29,-0.009499273413443449,0.0012054965904707295,-0.0011100687491073394,0.05000019073486328,11.890000343322754
