Date,VIX,VIX_change,regime,TLT_ret,GLD_ret,SPY_ret
2004-12-16,12.270000457763672,-0.0799999237060546,2,-0.0148547392377516,-0.0070720350929974,-0.0005793507406262
2004-12-17,11.949999809265137,-0.3200006484985351,2,-0.0013512623739831,0.01160814964241,-0.0066922159587842
2004-12-20,11.829999923706056,-0.119999885559082,2,0.0018005199970139,0.0033887195637954,0.0002510206292244
2004-12-21,11.550000190734863,-0.2799997329711914,2,0.003032656059377,-0.0027100045949534,0.0076715654061464
2004-12-22,11.449999809265137,-0.1000003814697265,2,-0.0033692224229863,-0.004533116537218,0.0024060315872881
2004-12-23,11.229999542236328,-0.2200002670288086,2,-0.0032686507918492,0.0056631705870091,0.000745139698005
2004-12-27,12.140000343322754,0.9100008010864258,2,-0.0078194626889913,0.0047323825665595,-0.0020718252935334
2004-12-28,12.0,-0.1400003433227539,2,-0.0007966291364876,-0.0024760983329745,0.0054611311559482
2004-12-29,11.619999885559082,-0.3800001144409179,2,-0.0010245980291668,-0.0161311936910178,0.0014840446683132
2004-12-30,12.5600004196167,0.9400005340576172,2,0.0067017918701107,0.0038862085801196,-0.0018970356180934
2004-12-31,13.289999961853027,0.7299995422363281,2,0.0062875535463958,-0.0006847562433132,-0.0021485996406249
2005-01-03,14.079999923706056,0.7899999618530273,2,0.002143175433378,-0.0179686654833898,-0.0047268449765399
2005-01-04,13.979999542236328,-0.1000003814697265,2,-0.010535339525582,-0.0065298453177332,-0.0122946614216689
2005-01-05,14.09000015258789,0.1100006103515625,2,0.0053379290358295,-0.0016392348746523,-0.0069247916597691
2005-01-06,13.579999923706056,-0.5100002288818359,2,0.0006800038480052,-0.0122613336388917,0.0050711913209059
2005-01-07,13.489999771118164,-0.0900001525878906,2,0.0022602856391093,-0.0073818972454184,-0.0014341164298305
2005-01-10,13.229999542236328,-0.2600002288818359,2,0.0015807717395636,0.0026256276964856,0.0047174120352922
2005-01-11,13.1899995803833,-0.0399999618530273,2,0.0058458831065029,0.0061786870044951,-0.0069149589947894
2005-01-12,12.5600004196167,-0.6299991607666016,2,0.0013458674508522,0.0091970793519843,0.0032947485717372
2005-01-13,12.84000015258789,0.2799997329711914,2,0.009582070864799,0.0,-0.0080444955371242
2005-01-14,12.43000030517578,-0.4099998474121094,2,-0.0001116377566005,-0.0065944371176744,0.0052576448643549
2005-01-18,12.470000267028809,0.0399999618530273,2,0.0033213862378401,0.0,0.0103484202639823
2005-01-19,13.18000030517578,0.7100000381469727,2,0.002869956108166,-0.0014188078686102,-0.0105176276661856
2005-01-20,13.829999923706056,0.6499996185302734,2,0.0019826465247455,-0.0002366186671027,-0.0061089912776753
2005-01-21,14.359999656677246,0.5299997329711914,2,0.0010990367033136,0.0115309353593855,-0.0061467326075992
2005-01-24,14.649999618530272,0.2899999618530273,2,0.0042760932406012,0.0007016437791639,-0.0019714125702472
2005-01-25,14.0600004196167,-0.5899991989135742,2,-0.00945323729273,-0.0124692538072971,0.002827492075227
2005-01-26,13.4399995803833,-0.6200008392333984,2,0.0018754993706874,0.0105969894665193,0.0029898982755286
2005-01-27,13.239999771118164,-0.1999998092651367,2,-0.0018754993706875,-0.0016410669918453,0.001704671906567
2005-01-28,13.239999771118164,0.0,2,0.010000123900555,0.0016410669918453,0.0
2005-01-31,12.81999969482422,-0.4200000762939453,2,0.0028385925544355,-0.0110705972678686,0.0061977546537657
2005-02-01,12.029999732971191,-0.7899999618530273,2,-0.0015873843936416,-0.0028463668889051,0.0063267010919132
2005-02-02,11.65999984741211,-0.369999885559082,2,0.0022987613582359,0.0014241961696689,0.0030228943318903
2005-02-03,11.789999961853027,0.1300001144409179,2,-0.0005468992215053,-0.0114504958468622,-0.0026020061668053
2005-02-04,11.210000038146973,-0.5799999237060547,2,0.0138027080160367,-0.0050511010728856,0.0106186666697922
2005-02-07,11.729999542236328,0.5199995040893555,2,0.0074188265758053,-0.0048344488376878,-0.0013314682676488
2005-02-08,11.600000381469728,-0.1299991607666015,2,0.0056622958192602,-0.0002423878935509,0.0011652482585745
2005-02-09,12.0,0.3999996185302734,2,0.0026594668362624,0.0012111676893591,-0.0075150327306283
2005-02-10,11.510000228881836,-0.489999771118164,2,-0.0135841550689537,0.0105948166446427,0.0035978907453595
2005-02-11,11.43000030517578,-0.0799999237060546,2,-0.0006469304943445,0.0078731606462459,0.0085647899696113
2005-02-14,11.520000457763672,0.0900001525878906,2,0.0031211384593225,0.0111072251458506,-0.000745139698005
2005-02-15,11.270000457763672,-0.25,2,-0.0050626800687191,0.0007048653790649,0.0037214546106398
2005-02-16,11.100000381469728,-0.1700000762939453,2,-0.0037867652966765,-0.0014101382284351,0.0006602225950613
2005-02-17,11.770000457763672,0.6700000762939453,2,-0.0063066628289633,0.0049266747034087,-0.0081179654829645
2005-02-18,11.18000030517578,-0.5900001525878906,2,-0.0089842996356919,0.0004679564397698,0.0013302566899751
2005-02-22,13.140000343322754,1.9600000381469729,2,-0.0044112350733177,0.0189996377423175,-0.0149803673295468
2005-02-23,12.390000343322754,-0.75,2,0.0033104334123972,-0.0034487108457084,0.0071416183028753
2005-02-24,11.56999969482422,-0.8200006484985352,2,-0.0022069679974935,-0.0020748442692022,0.0065917785048938
2005-02-25,11.489999771118164,-0.0799999237060546,2,0.004847561129643,0.0039156600844623,0.0098479085617327
2005-02-28,12.079999923706056,0.5900001525878906,2,-0.0108278398871467,0.0006893894267664,-0.0066095158203296
2005-03-01,12.039999961853027,-0.0399999618530273,2,-0.0003111693049409,-0.0071469481987244,0.0049615978865337
2005-03-02,12.5,0.4600000381469726,2,-0.0013388018003045,0.0006938540552079,-0.0004950904862551
2005-03-03,12.93000030517578,0.4300003051757812,2,-0.000558453120907,-0.0064950071827204,0.0004125770072337
2005-03-04,11.9399995803833,-0.9900007247924804,2,0.0107750673722695,0.0094963038258569,0.0123796811557024
2005-03-07,12.260000228881836,0.3200006484985351,2,0.0039692094386167,0.0020725430611827,0.0004888903601822
2005-03-08,12.399999618530272,0.1399993896484375,2,-0.0095095248197004,0.0128001189611045,-0.0037534568477622
2005-03-09,12.699999809265137,0.3000001907348633,2,-0.0164663819384911,-0.0002271055460036,-0.0111797967108575
2005-03-10,12.489999771118164,-0.2100000381469726,2,0.0060809875843683,0.0040807198474174,0.0022295172079435
2005-03-11,12.800000190734863,0.3100004196166992,2,-0.0073234256224033,0.0051901174717784,-0.0070353417923462
2005-03-14,12.390000343322754,-0.4099998474121094,2,0.0059753148631833,-0.0090437317731922,0.0062105238504596
2005-03-15,13.149999618530272,0.7599992752075195,2,-0.0063148790148377,0.0006811804995411,-0.0082895482926967
2005-03-16,13.489999771118164,0.3400001525878906,2,0.006089919946948,0.0056580436613455,-0.0085260157847532
2005-03-17,13.289999961853027,-0.1999998092651367,2,0.0032558018080549,-0.0111200890011817,0.002012444463905
2005-03-18,13.140000343322754,-0.1499996185302734,2,-0.0062962929369018,0.0015961625907332,-0.0029734016409566
2005-03-21,13.609999656677246,0.4699993133544922,2,-0.0028241008099318,-0.0183955346248596,-0.003718682427475
2005-03-22,14.270000457763672,0.6600008010864258,2,-0.008517770264422,-0.0102636454544409,-0.0102128099838034
2005-03-23,14.0600004196167,-0.2100000381469726,2,0.0047798148590748,-0.0054074037428054,0.0008549113964449
2005-03-24,13.420000076293944,-0.6400003433227539,2,0.0020407997239502,-0.0007074350055783,0.0011961834049284
2005-03-28,13.75,0.3299999237060547,2,-0.0061366247067679,0.0035323603275894,0.0014498732948082
2005-03-29,14.489999771118164,0.7399997711181641,2,0.0059106621634819,0.0004700460069094,-0.0066712101979512
2005-03-30,13.640000343322754,-0.8499994277954102,2,0.0049726125503903,0.001174104535395,0.0140602055482522
2005-03-31,14.020000457763672,0.3800001144409179,2,0.0071910391575458,0.0049162941986322,-0.0018630397676582
2005-04-01,14.09000015258789,0.0699996948242187,2,0.003365056321723,-0.0046816744254826,-0.0045034664445848
2005-04-04,14.109999656677246,0.0199995040893554,2,-0.0002246793360612,-0.0051752033834876,0.0017014805118993
2005-04-05,13.68000030517578,-0.4299993515014648,2,-0.002579120166767,0.0011785325043955,0.0047495195162785
2005-04-06,13.149999618530272,-0.5300006866455078,2,0.0034748100323264,0.0042313251025844,0.0034627288294796
2005-04-07,12.329999923706056,-0.8199996948242188,2,-0.0080890722464564,-0.0014084831613397,0.0053823667016292
2005-04-08,12.619999885559082,0.2899999618530273,2,0.0034906868501483,0.0028148959296926,-0.0104538772954526
2005-04-11,11.979999542236328,-0.6400003433227539,2,0.0053818999218555,0.0021060065188699,0.0007621033473986
2005-04-12,11.300000190734863,-0.6799993515014648,2,0.0092377122505044,0.0014015740215325,0.0051531050801977
2005-04-13,13.3100004196167,2.010000228881836,0,-0.0024406137905036,0.0013996123608867,-0.011865233951871
2005-04-14,14.529999732971191,1.2199993133544922,0,-0.0015555385563,-0.0138483643124325,-0.0131293786965878
2005-04-15,17.739999771118164,3.2100000381469727,0,0.0131500387691271,0.0021249010358104,-0.0140918523274967
2005-04-18,16.559999465942383,-1.1800003051757812,0,-0.0007689874637751,0.0068162703753329,0.0030619205243261
2005-04-19,14.960000038146973,-1.5999994277954102,0,0.0096218862763888,0.0137259377324856,0.0079159986994772
2005-04-20,16.920000076293945,1.9600000381469729,0,-0.0025056597420323,0.0027688699314186,-0.0140483605225992
2005-04-21,14.40999984741211,-2.510000228881836,0,-0.0105276369117714,-0.0048505210887536,0.0192333885690125
2005-04-22,15.380000114440918,0.9700002670288086,0,0.0083432313550922,0.0046200305675129,-0.0038000323552708
2005-04-25,14.619999885559082,-0.7600002288818359,0,0.0029477813850345,0.0011516582685481,0.006554772656285
2005-04-26,14.90999984741211,0.2899999618530273,0,-0.0015274153937992,0.0045935029666459,-0.009761072876866
2005-04-27,14.869999885559082,-0.0399999618530273,0,0.0034880541347761,-0.0101336340681121,0.003898852069843
2005-04-28,16.860000610351562,1.9900007247924805,0,0.0073698617659828,-0.0046403972171374,-0.0126175729364831
2005-04-29,15.3100004196167,-1.5500001907348633,0,-0.0017288622754724,0.0081065523339357,0.0134812378117563
2005-05-02,15.119999885559082,-0.1900005340576172,2,-0.0002179247679643,-0.0109011263555482,0.0055999352250006
2005-05-03,14.529999732971191,-0.5900001525878906,2,0.0027108590817908,-0.0028024947683054,0.0017168112073892
2005-05-04,13.850000381469728,-0.6799993515014648,2,-0.0088105874068494,0.003268814598599,0.0076890980680887
2005-05-05,13.979999542236328,0.1299991607666015,2,0.0022922012567341,0.0002330339451914,-0.0003401935580107
2005-05-06,14.050000190734863,0.0700006484985351,2,-0.0074404853795764,-0.0091303312078441,-0.0031551031536602
2005-05-09,13.75,-0.3000001907348633,2,0.0009885476958556,0.0007052728493703,0.006214772560641
2005-05-10,14.90999984741211,1.1599998474121094,2,0.0071054193513477,0.0021129284545669,-0.0104085739170586
2005-05-11,14.449999809265137,-0.4600000381469726,2,0.0030465822268902,0.0011719030574265,0.005473767668216
2005-05-12,16.1200008392334,1.6700010299682615,2,0.0039015023398309,-0.0124927679871048,-0.0110637812083195
2005-05-13,16.31999969482422,0.1999988555908203,2,0.0038865774284171,-0.0049934495137584,-0.0019859663983657
2005-05-16,15.68000030517578,-0.6399993896484375,2,-0.0011859701165518,-0.0016700395935711,0.0092903269198471
2005-05-17,14.56999969482422,-1.1100006103515625,2,0.0028009099520308,-0.0004776799078837,0.0066554561934561
2005-05-18,13.630000114440918,-0.9399995803833008,2,0.0066484859845927,0.004528636676695,0.0102378299008222
2005-05-19,13.31999969482422,-0.3100004196166992,2,-0.0025676423298881,-0.001666064787172,0.0042003597769634
2005-05-20,13.140000343322754,-0.1799993515014648,2,0.0011765824706935,-0.0078918982395601,-0.0014253222377124
2005-05-23,12.949999809265137,-0.1900005340576172,2,0.0077818208377402,-0.0007206099466198,0.0055250273075407
2005-05-24,12.6899995803833,-0.2600002288818359,2,0.0027578875362844,0.0026394883318275,-0.0023407903775261
2005-05-25,12.579999923706056,-0.1099996566772461,2,-0.0070143240832148,0.0033492708869692,-0.0007535754160854
2005-05-26,12.239999771118164,-0.3400001525878906,2,-0.0003192348928968,-0.0043082955686088,0.0053455815648297
2005-05-27,12.149999618530272,-0.0900001525878906,2,0.0010664623330878,0.0045471525543527,0.0016649354747702
2005-05-31,13.289999961853027,1.140000343322754,2,0.0122856909169534,-0.0055070062579208,-0.0064241771703104
2005-06-01,12.359999656677246,-0.9300003051757812,2,0.0121701461782456,-0.0028853769992222,0.0085009692745712
2005-06-02,11.84000015258789,-0.5199995040893555,2,0.0023976702041126,0.0136316761948036,0.0021554610157356
2005-06-03,12.149999618530272,0.3099994659423828,2,-0.0082598016988822,0.0016613198934977,-0.0050645138057505
2005-06-06,12.279999732971191,0.1300001144409179,2,0.0052360150309579,0.0073243418200242,-0.000915766396072
2005-06-07,12.390000343322754,0.1100006103515625,2,0.0079053282922334,-0.0023567881142642,0.0007493426859434
2005-06-08,12.699999809265137,0.3099994659423828,2,-0.004777896223275,-0.0009443087328481,-0.0018329569015282
2005-06-09,12.079999923706056,-0.619999885559082,2,-0.0008325934912233,-0.0016546439023746,0.0047424004517684
2005-06-10,11.960000038146973,-0.119999885559082,2,-0.0113178483887914,0.0082459762008939,-0.0023268029150061
2005-06-13,11.649999618530272,-0.3100004196166992,2,-0.0060252172457007,0.0037470735107151,0.0031565068626618
2005-06-14,11.789999961853027,0.1400003433227539,2,-0.0065942803817908,-0.0042164576632538,0.0023194784228163
2005-06-15,11.460000038146973,-0.3299999237060547,2,0.0018120854647621,0.0032810717059978,0.0019008476713268
2005-06-16,11.149999618530272,-0.3100004196166992,2,0.0049939533996228,0.0167056645997383,0.0025572565756726
2005-06-17,11.479999542236328,0.3299999237060547,2,-0.0001052135897016,0.0039040578544222,0.0036980855002231
2005-06-20,11.470000267028809,-0.0099992752075195,2,-0.0016972923295887,0.0006873360101561,0.0003298641414019
2005-06-21,11.079999923706056,-0.3900003433227539,2,0.0072996498242606,0.003429785545441,0.0005763365503163
2005-06-22,11.050000190734863,-0.0299997329711914,2,0.0120509662594379,-0.0020564419430571,0.0008228405912259
2005-06-23,12.130000114440918,1.079999923706055,2,-0.0010426389394034,0.0068383952680395,-0.014166136839199
2005-06-24,12.18000030517578,0.0500001907348632,2,0.0049924871438601,-0.0027297316581218,-0.0073687933462722
2005-06-27,12.520000457763672,0.3400001525878906,2,0.0026946475253787,0.0002277262594248,0.001427989361984
2005-06-28,11.579999923706056,-0.9400005340576172,2,-0.0068535623070851,-0.0105312118281897,0.008357613240422
2005-06-29,11.770000457763672,0.1900005340576172,2,-0.0015644261986361,0.0041341423463071,-0.0026670744680137
2005-06-30,12.039999961853027,0.2699995040893554,2,0.0089347321473696,-0.0043643676045626,-0.0054391255754575
2005-07-01,11.399999618530272,-0.6400003433227539,2,-0.0121953878795575,-0.017181705910153,0.0029325572480662
2005-07-05,11.68000030517578,0.2800006866455078,2,-0.0094975304216169,-0.0098848059718576,0.0079991868404382
2005-07-06,12.270000457763672,0.5900001525878906,2,0.0054981853857155,-0.0007097783269727,-0.0084176373388006
2005-07-07,12.489999771118164,0.2199993133544922,2,0.0021076560848318,0.0026001813386998,0.0039258895907071
2005-07-08,11.449999809265137,-1.0399999618530271,2,-0.0041129955417394,-0.002363562671597,0.0113567004150243
2005-07-11,11.279999732971191,-0.1700000762939453,2,0.0,0.0066038588233694,0.0050972302857971
2005-07-12,10.949999809265137,-0.3299999237060547,2,-0.0056166883037657,0.0023479342498727,0.0026212585571495
2005-07-13,10.84000015258789,-0.1099996566772461,2,-0.0014891527981965,-0.0068243804756637,0.0013893421910636
2005-07-14,10.8100004196167,-0.0299997329711914,2,-0.0025569580499455,-0.0106825217226152,0.0039130307471278
2005-07-15,10.329999923706056,-0.4800004959106445,2,0.002663932359394,0.0035735049300823,-0.000569401309706
2005-07-18,10.770000457763672,0.4400005340576172,2,-0.0074769985619089,-0.0009517230480238,-0.0039970954596957
2005-07-19,10.449999809265137,-0.3200006484985351,2,0.0035315853019647,-0.0028605248387047,0.0054610032864426
2005-07-20,10.229999542236328,-0.2200002670288086,2,0.0054340190502188,0.0073731187324969,0.0034085554111695
2005-07-21,10.970000267028809,0.7400007247924805,2,-0.013694446598209,0.0061421955918961,-0.0058502282915039
2005-07-22,10.520000457763672,-0.4499998092651367,2,0.0077262912370785,-0.0002355039829792,0.0066595821012967
2005-07-25,11.100000381469728,0.5799999237060547,2,-0.0036409188997617,0.0014123721566349,-0.002836511917768
2005-07-26,10.989999771118164,-0.1100006103515625,2,0.0016079381818155,-0.006134949083469,0.0012164271308473
2005-07-27,10.359999656677246,-0.630000114440918,2,-0.0016079381818156,0.0044869275841866,0.0036416865237192
2005-07-28,10.520000457763672,0.1600008010864257,2,0.0088648542977978,0.0072779139953994,0.0062814684874649
2005-07-29,11.56999969482422,1.0499992370605469,2,-0.0099388261862683,0.0016360806518225,-0.0066852462418845
2005-08-01,12.079999923706056,0.5100002288818359,2,-0.0037255946899199,0.0072135593901779,-0.0007278768555549
2005-08-02,11.75,-0.3299999237060547,2,-0.003251109275879,0.0002317913880819,0.0059670859829643
2005-08-03,11.829999923706056,0.0799999237060546,2,0.0048732195160976,0.0089997007085532,0.0026492646509184
2005-08-04,12.520000457763672,0.6900005340576172,2,-0.0020551702115454,0.0034400109018697,-0.0080503182881871
2005-08-05,12.479999542236328,-0.0400009155273437,2,-0.0078245442261134,-0.0018332230655092,-0.0068124493124453
2005-08-08,13.210000038146973,0.7300004959106445,2,-0.001856093855501,-0.0057504473302672,-0.001873758284318
2005-08-09,12.399999618530272,-0.8100004196166992,2,0.003709936979769,-0.0002306683985678,0.0060155909864741
2005-08-10,12.380000114440918,-0.0199995040893554,2,-0.0010899631018616,0.0071273176138144,-0.0004862682525319
2005-08-11,12.420000076293944,0.0399999618530273,2,0.0069530391496086,0.0181616618811608,0.0039647674240327
2005-08-12,12.739999771118164,0.3199996948242187,2,0.0101248424402044,0.0008995034208769,-0.006156628690017
2005-08-15,12.260000228881836,-0.4799995422363281,2,-0.0025759437061715,-0.0081246350594922,0.0061566286900171
2005-08-16,13.520000457763672,1.260000228881836,2,0.0069601386745008,0.009472289306063,-0.0130872092942768
2005-08-17,13.300000190734863,-0.2200002670288086,2,-0.0066372260104284,-0.014470055692742,-8.238723434042815e-05
2005-08-18,13.420000076293944,0.119999885559082,2,0.0073840889957939,-0.0018235248916069,-8.166564786410284e-05
2005-08-19,13.420000076293944,0.0,2,-0.0001067824332977,-0.0052614408492391,0.0022882995100717
2005-08-22,13.420000076293944,0.0,2,-0.0010672097925537,0.0022910042023477,0.0
2005-08-23,13.34000015258789,-0.0799999237060546,2,0.0045795366491858,0.0013720001974238,-0.0018794918895059
2005-08-24,14.170000076293944,0.8299999237060547,2,0.0009560298480812,-0.0038923500067104,-0.0089569314543186
2005-08-25,13.729999542236328,-0.4400005340576172,2,0.0031795141924909,0.0032065852060479,0.0036253263400321
2005-08-26,13.720000267028809,-0.0099992752075195,2,-0.0003172043432559,-0.0027478591065202,-0.0068496559508379
2005-08-29,13.520000457763672,-0.1999998092651367,2,0.0012697518527464,-0.0009176627252673,0.0076721421635368
2005-08-30,13.649999618530272,0.1299991607666015,2,0.0063227007622543,-0.0129362253544784,-0.0052734152668366
2005-08-31,12.600000381469728,-1.0499992370605469,2,0.0083691645910103,0.0090268684942504,0.0125603805063513
2005-09-01,13.149999618530272,0.5499992370605469,2,-0.0060400722492757,0.0187177267696679,-0.0007344948608242
2005-09-02,13.56999969482422,0.4200000762939453,2,0.0008410160285703,0.000678168419412,-0.0017979287306422
2005-09-06,12.93000030517578,-0.6399993896484375,2,-0.0070660442576169,0.0004518856303791,0.0116275483468115
2005-09-07,12.520000457763672,-0.4099998474121094,2,-0.0094633440091258,0.0013544329777345,0.0016967204590262
2005-09-08,12.93000030517578,0.4099998474121094,2,0.0010685065155038,0.0060721347514338,-0.0033149781464172
2005-09-09,11.979999542236328,-0.9500007629394532,2,0.0031966817283061,0.0053667767934143,0.0088673356958158
2005-09-12,11.649999618530272,-0.3299999237060547,2,-0.0069397133520681,0.0011144375903359,-0.0020082679076799
2005-09-13,12.390000343322754,0.7400007247924805,2,0.005235727773588,-0.0073784127592896,-0.0055641802337785
2005-09-14,12.90999984741211,0.5199995040893555,2,-0.0038445782334298,0.008936558784336,-0.0036457020377081
2005-09-15,12.489999771118164,-0.4200000762939453,2,-0.0082702232470752,0.0101793111412872,-0.0004871595973895
2005-09-16,11.220000267028809,-1.2699995040893557,2,-0.0066019120274111,0.0087681740014612,0.0070861696408819
2005-09-19,12.140000343322754,0.9200000762939452,2,0.0021696003995435,0.0093407935934029,-0.0033255604717564
2005-09-20,12.640000343322754,0.5,2,0.0025961318389961,-0.000432535860175,-0.00848508979289
2005-09-21,13.789999961853027,1.1499996185302734,2,0.0092513518374599,0.0177944843826613,-0.0093840547157572
2005-09-22,13.329999923706056,-0.4600000381469726,2,-0.0009642053886369,-0.0149863808438915,0.0035501296045994
2005-09-23,12.960000038146973,-0.369999885559082,2,-0.0075299505269619,-0.0017271556880254,0.0008236067971018
2005-09-26,13.039999961853027,0.0799999237060546,2,-0.0045459821889134,0.0062466744922271,0.0011521844594518
2005-09-27,12.760000228881836,-0.2799997329711914,2,0.0014091124370883,-0.0068950864827964,-0.0002467719183894
2005-09-28,12.630000114440918,-0.1300001144409179,2,0.0066927563192563,0.0118217226630415,0.0009864493604067
2005-09-29,12.239999771118164,-0.3900003433227539,2,-0.0045291042896925,0.0063897820043158,0.0081042481012903
2005-09-30,11.920000076293944,-0.3199996948242187,2,-0.0034648327807797,-0.008528787613907,0.0030928745176345
2005-10-03,12.460000038146973,0.5399999618530273,2,-0.0078481488305424,-0.0060138196109777,-0.0035822224033771
2005-10-04,13.199999809265137,0.7399997711181641,2,0.0032875857809347,0.0006461202839017,-0.0113196846867621
2005-10-05,14.550000190734863,1.3500003814697266,2,0.0043651297574198,-0.0019394500477797,-0.013204018458073
2005-10-06,14.960000038146973,0.4099998474121094,2,-0.0038186032088793,0.0181686835285091,-0.003600689740455
2005-10-07,14.59000015258789,-0.369999885559082,2,0.0040369105480371,0.0031722882977028,0.0034337162066687
2005-10-10,15.550000190734863,0.9600000381469728,2,-0.0006541211772705,0.0002110909240715,-0.0084802541463544
2005-10-11,15.630000114440918,0.0799999237060546,2,-0.0020722011548903,0.0004221287128521,-0.0014339569403323
2005-10-12,16.219999313354492,0.5899991989135742,2,-0.0097639625689655,-0.0114602469851875,-0.0078842737045198
2005-10-13,16.469999313354492,0.25,2,-0.0036459835361683,0.0036220767324562,-0.0005959306292073
2005-10-14,14.869999885559082,-1.5999994277954102,0,-0.0015496470867393,-0.0046898662259573,0.0105044013758552
2005-10-17,14.670000076293944,-0.1999998092651367,0,-0.0002222030816475,0.009781049621695,0.0037008225354058
2005-10-18,15.329999923706056,0.6599998474121094,0,0.001107964053048,-0.0055166345331122,-0.010888974826417
2005-10-19,13.5,-1.829999923706055,0,0.0004423467433592,-0.0141420794130383,0.0164988193677042
2005-10-20,16.110000610351562,2.6100006103515625,0,0.0026533261679172,-0.0077990129176975,-0.017773273825673
2005-10-21,16.1299991607666,0.019998550415039,0,0.0092289841162538,0.0116758281112886,0.0039018720577148
2005-10-24,14.739999771118164,-1.3899993896484375,0,-0.0077948988084235,-0.0027984318839231,0.0153724156637004
2005-10-25,14.529999732971191,-0.2100000381469726,0,-0.0086351227105608,0.0143395068742323,-0.0020023156116516
2005-10-26,14.59000015258789,0.0600004196166992,0,-0.0073654932963519,-0.0027662761718075,-0.0029282738894409
2005-10-27,16.020000457763672,1.4300003051757812,0,0.0035781069498518,0.0053129441387453,-0.0106960874199034
2005-10-28,14.25,-1.770000457763672,0,0.0001109376329826,0.0008474770609084,0.0142923070662006
2005-10-31,15.31999969482422,1.0699996948242188,0,0.0018963616427944,-0.0175180653912366,0.002750788988009
2005-11-01,14.850000381469728,-0.4699993133544922,0,-0.0011537107477398,-0.0145449644577058,0.0029920636243712
2005-11-02,13.479999542236328,-1.3700008392333984,0,-0.0047151429367758,0.0087089930643643,0.0104030531224184
2005-11-03,13.0,-0.4799995422363281,2,-0.0067751626158382,-0.0036920876637241,0.0042620888362078
2005-11-04,13.170000076293944,0.1700000762939453,2,-0.0015873676343607,-0.009839387913189,-0.0013094154248014
2005-11-07,13.100000381469728,-0.0699996948242187,2,0.003398863289315,0.0056968195196661,0.0009819277228255
2005-11-08,13.079999923706056,-0.0200004577636718,2,0.0096788098976598,0.003054090270558,0.0
2005-11-09,12.800000190734863,-0.2799997329711914,2,-0.0103582446399676,0.014058877980764,0.0013084026830006
2005-11-10,11.899999618530272,-0.9000005722045898,2,0.0121491436591676,-0.0017197302232241,0.0077319516202849
2005-11-11,11.630000114440918,-0.2699995040893554,2,0.0005587227590773,0.0068610839264361,0.0033994839460953
2005-11-14,12.18000030517578,0.5500001907348633,2,-0.0075148065414279,-0.0038535759249596,-0.0005656891682687
2005-11-15,12.229999542236328,0.0499992370605468,2,0.0065083179563122,0.0008576526265601,-0.0036443497369403
2005-11-16,12.260000228881836,0.0300006866455078,2,0.0104602659488389,0.0237198530261748,0.0020262781853713
2005-11-17,11.25,-1.010000228881836,2,0.0024318478131133,0.0145442159694879,0.0092692472307255
2005-11-18,11.119999885559082,-0.1300001144409179,2,-0.0046481028620979,-0.0004126358227933,0.0039235801206986
2005-11-21,10.81999969482422,-0.3000001907348633,2,0.002990352118245,0.0108775334159536,0.0050221128390877
2005-11-22,10.600000381469728,-0.2199993133544922,2,0.0013261186952199,0.0067134421965761,0.0042848850520246
2005-11-23,10.960000038146973,0.3599996566772461,2,-0.0038742134154843,-0.0034527944699515,0.0057631411505577
2005-11-25,10.880000114440918,-0.0799999237060546,2,0.0036538053945666,0.0054782858710551,0.0007869042872077
